,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
351,400,no_priors,no_fit,char,40,SNJ,28,4,0.15
352,400,no_priors,no_fit,char,40,SNJ,28,5,0.252
353,400,no_priors,no_fit,char,40,SNJ,28,6,0.354
354,400,no_priors,no_fit,char,40,SNJ,28,7,0.464
355,400,no_priors,no_fit,char,40,SNJ,28,8,0.564
356,400,no_priors,no_fit,char,40,SNJ,28,9,0.573
357,400,no_priors,no_fit,char,40,SNJ,28,10,0.515
358,400,no_priors,no_fit,char,40,SNJ,28,11,0.799
359,400,no_priors,no_fit,char,40,SNJ,29,0,0.139
360,400,no_priors,no_fit,char,40,SNJ,29,1,0.181
361,400,no_priors,no_fit,char,40,SNJ,29,2,0.232
362,400,no_priors,no_fit,char,40,SNJ,29,3,0.228
363,400,no_priors,no_fit,char,40,SNJ,29,4,0.412
364,400,no_priors,no_fit,char,40,SNJ,29,5,0.417
365,400,no_priors,no_fit,char,40,SNJ,29,6,0.268
366,400,no_priors,no_fit,char,40,SNJ,29,7,0.222
367,400,no_priors,no_fit,char,40,SNJ,29,8,0.213
368,400,no_priors,no_fit,char,40,SNJ,29,9,0.301
369,400,no_priors,no_fit,char,40,SNJ,29,10,0.283
370,400,no_priors,no_fit,char,40,SNJ,29,11,0.172
371,400,no_priors,no_fit,char,40,SNJ,29,12,0.218
372,400,no_priors,no_fit,char,40,SNJ,29,13,0.344
373,400,no_priors,no_fit,char,40,SNJ,30,0,0.098
374,400,no_priors,no_fit,char,40,SNJ,30,1,0.15
375,400,no_priors,no_fit,char,40,SNJ,30,2,0.182
376,400,no_priors,no_fit,char,40,SNJ,30,3,0.315
377,400,no_priors,no_fit,char,40,SNJ,30,4,0.487
378,400,no_priors,no_fit,char,40,SNJ,30,5,0.845
379,400,no_priors,no_fit,char,40,SNJ,30,6,0.358
380,400,no_priors,no_fit,char,40,SNJ,30,7,0.489
381,400,no_priors,no_fit,char,40,SNJ,30,8,0.649
382,400,no_priors,no_fit,char,40,SNJ,30,9,0.634
383,400,no_priors,no_fit,char,40,SNJ,30,10,0.585
384,400,no_priors,no_fit,char,40,SNJ,30,11,0.67
385,400,no_priors,no_fit,char,40,SNJ,30,12,0.77
386,400,no_priors,no_fit,char,40,SNJ,30,13,0.731
387,400,no_priors,no_fit,char,40,SNJ,31,0,0.201
388,400,no_priors,no_fit,char,40,SNJ,31,1,0.167
389,400,no_priors,no_fit,char,40,SNJ,31,2,0.297
390,400,no_priors,no_fit,char,40,SNJ,31,3,0.092
391,400,no_priors,no_fit,char,40,SNJ,31,4,0.144
392,400,no_priors,no_fit,char,40,SNJ,31,5,0.198
393,400,no_priors,no_fit,char,40,SNJ,31,6,0.361
394,400,no_priors,no_fit,char,40,SNJ,31,7,0.38
395,400,no_priors,no_fit,char,40,SNJ,31,8,0.255
396,400,no_priors,no_fit,char,40,SNJ,31,9,0.344
397,400,no_priors,no_fit,char,40,SNJ,31,10,0.534
398,400,no_priors,no_fit,char,40,SNJ,31,11,0.656
399,400,no_priors,no_fit,char,40,SNJ,31,12,0.425
400,400,no_priors,no_fit,char,40,SNJ,31,13,0.698
401,400,no_priors,no_fit,char,40,SNJ,32,0,0.107
402,400,no_priors,no_fit,char,40,SNJ,32,1,0.123
403,400,no_priors,no_fit,char,40,SNJ,32,2,0.228
404,400,no_priors,no_fit,char,40,SNJ,32,3,0.263
405,400,no_priors,no_fit,char,40,SNJ,32,4,0.404
406,400,no_priors,no_fit,char,40,SNJ,32,5,0.445
407,400,no_priors,no_fit,char,40,SNJ,32,6,0.604
408,400,no_priors,no_fit,char,40,SNJ,32,7,0.421
409,400,no_priors,no_fit,char,40,SNJ,32,8,0.529
410,400,no_priors,no_fit,char,40,SNJ,32,9,0.749
411,400,no_priors,no_fit,char,40,SNJ,32,10,0.4
412,400,no_priors,no_fit,char,40,SNJ,32,11,0.858
413,400,no_priors,no_fit,char,40,SNJ,32,12,0.132
414,400,no_priors,no_fit,char,40,SNJ,33,0,0.179
415,400,no_priors,no_fit,char,40,SNJ,33,1,0.372
416,400,no_priors,no_fit,char,40,SNJ,33,2,0.363
417,400,no_priors,no_fit,char,40,SNJ,33,3,0.242
418,400,no_priors,no_fit,char,40,SNJ,33,4,0.354
419,400,no_priors,no_fit,char,40,SNJ,33,5,0.24
420,400,no_priors,no_fit,char,40,SNJ,33,6,0.457
421,400,no_priors,no_fit,char,40,SNJ,33,7,0.461
422,400,no_priors,no_fit,char,40,SNJ,33,8,0.436
423,400,no_priors,no_fit,char,40,SNJ,33,9,0.447
424,400,no_priors,no_fit,char,40,SNJ,33,10,0.627
425,400,no_priors,no_fit,char,40,SNJ,33,11,0.554
426,400,no_priors,no_fit,char,40,SNJ,33,12,0.627
427,400,no_priors,no_fit,char,40,SNJ,34,0,0.082
428,400,no_priors,no_fit,char,40,SNJ,34,1,0.127
429,400,no_priors,no_fit,char,40,SNJ,34,2,0.126
430,400,no_priors,no_fit,char,40,SNJ,34,3,0.234
431,400,no_priors,no_fit,char,40,SNJ,34,4,0.451
432,400,no_priors,no_fit,char,40,SNJ,34,5,0.329
433,400,no_priors,no_fit,char,40,SNJ,34,6,0.314
434,400,no_priors,no_fit,char,40,SNJ,34,7,0.384
435,400,no_priors,no_fit,char,40,SNJ,34,8,0.597
436,400,no_priors,no_fit,char,40,SNJ,34,9,0.408
437,400,no_priors,no_fit,char,40,SNJ,34,10,0.364
438,400,no_priors,no_fit,char,40,SNJ,34,11,0.643
439,400,no_priors,no_fit,char,40,SNJ,34,12,0.504
440,400,no_priors,no_fit,char,40,SNJ,35,0,0.121
441,400,no_priors,no_fit,char,40,SNJ,35,1,0.206
442,400,no_priors,no_fit,char,40,SNJ,35,2,0.223
443,400,no_priors,no_fit,char,40,SNJ,35,3,0.151
