,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
239,400,no_priors,no_fit,char,40,SNJ,20,8,0.967
240,400,no_priors,no_fit,char,40,SNJ,21,0,0.971
241,400,no_priors,no_fit,char,40,SNJ,21,1,1.0
242,400,no_priors,no_fit,char,40,SNJ,21,2,0.654
243,400,no_priors,no_fit,char,40,SNJ,21,3,0.474
244,400,no_priors,no_fit,char,40,SNJ,21,4,0.638
245,400,no_priors,no_fit,char,40,SNJ,21,5,0.676
246,400,no_priors,no_fit,char,40,SNJ,21,6,0.859
247,400,no_priors,no_fit,char,40,SNJ,21,7,0.937
248,400,no_priors,no_fit,char,40,SNJ,21,8,0.683
249,400,no_priors,no_fit,char,40,SNJ,21,9,0.728
250,400,no_priors,no_fit,char,40,SNJ,21,10,0.667
251,400,no_priors,no_fit,char,40,SNJ,21,11,0.712
252,400,no_priors,no_fit,char,40,SNJ,21,12,0.776
253,400,no_priors,no_fit,char,40,SNJ,22,0,0.843
254,400,no_priors,no_fit,char,40,SNJ,22,1,1.0
255,400,no_priors,no_fit,char,40,SNJ,22,2,0.588
256,400,no_priors,no_fit,char,40,SNJ,22,3,0.734
257,400,no_priors,no_fit,char,40,SNJ,22,4,1.0
258,400,no_priors,no_fit,char,40,SNJ,22,5,0.516
259,400,no_priors,no_fit,char,40,SNJ,22,6,0.74
260,400,no_priors,no_fit,char,40,SNJ,22,7,0.864
261,400,no_priors,no_fit,char,40,SNJ,22,8,0.842
262,400,no_priors,no_fit,char,40,SNJ,22,9,0.884
263,400,no_priors,no_fit,char,40,SNJ,22,10,0.851
264,400,no_priors,no_fit,char,40,SNJ,22,11,0.768
265,400,no_priors,no_fit,char,40,SNJ,22,12,0.675
266,400,no_priors,no_fit,char,40,SNJ,22,13,0.803
267,400,no_priors,no_fit,char,40,SNJ,22,14,0.81
268,400,no_priors,no_fit,char,40,SNJ,23,0,1.0
269,400,no_priors,no_fit,char,40,SNJ,23,1,1.0
270,400,no_priors,no_fit,char,40,SNJ,23,2,0.972
271,400,no_priors,no_fit,char,40,SNJ,23,3,0.918
272,400,no_priors,no_fit,char,40,SNJ,23,4,0.676
273,400,no_priors,no_fit,char,40,SNJ,23,5,0.68
274,400,no_priors,no_fit,char,40,SNJ,23,6,0.924
275,400,no_priors,no_fit,char,40,SNJ,23,7,0.924
276,400,no_priors,no_fit,char,40,SNJ,23,8,0.828
277,400,no_priors,no_fit,char,40,SNJ,23,9,0.808
278,400,no_priors,no_fit,char,40,SNJ,23,10,0.829
279,400,no_priors,no_fit,char,40,SNJ,23,11,0.782
280,400,no_priors,no_fit,char,40,SNJ,23,12,0.732
281,400,no_priors,no_fit,char,40,SNJ,24,0,1.0
282,400,no_priors,no_fit,char,40,SNJ,24,1,1.0
283,400,no_priors,no_fit,char,40,SNJ,24,2,0.717
284,400,no_priors,no_fit,char,40,SNJ,24,3,0.987
285,400,no_priors,no_fit,char,40,SNJ,24,4,0.997
286,400,no_priors,no_fit,char,40,SNJ,24,5,0.454
287,400,no_priors,no_fit,char,40,SNJ,24,6,0.615
288,400,no_priors,no_fit,char,40,SNJ,24,7,0.939
289,400,no_priors,no_fit,char,40,SNJ,24,8,0.899
290,400,no_priors,no_fit,char,40,SNJ,24,9,0.937
291,400,no_priors,no_fit,char,40,SNJ,24,10,0.44
292,400,no_priors,no_fit,char,40,SNJ,25,0,1.0
293,400,no_priors,no_fit,char,40,SNJ,25,1,0.647
294,400,no_priors,no_fit,char,40,SNJ,25,2,0.998
295,400,no_priors,no_fit,char,40,SNJ,25,3,0.943
296,400,no_priors,no_fit,char,40,SNJ,25,4,0.842
297,400,no_priors,no_fit,char,40,SNJ,25,5,0.878
298,400,no_priors,no_fit,char,40,SNJ,25,6,0.98
299,400,no_priors,no_fit,char,40,SNJ,25,7,0.69
300,400,no_priors,no_fit,char,40,SNJ,25,8,0.461
301,400,no_priors,no_fit,char,40,SNJ,26,0,1.0
302,400,no_priors,no_fit,char,40,SNJ,26,1,0.782
303,400,no_priors,no_fit,char,40,SNJ,26,2,1.0
304,400,no_priors,no_fit,char,40,SNJ,26,3,0.756
305,400,no_priors,no_fit,char,40,SNJ,26,4,0.894
306,400,no_priors,no_fit,char,40,SNJ,26,5,0.973
307,400,no_priors,no_fit,char,40,SNJ,26,6,0.546
308,400,no_priors,no_fit,char,40,SNJ,26,7,0.911
309,400,no_priors,no_fit,char,40,SNJ,26,8,0.95
310,400,no_priors,no_fit,char,40,SNJ,26,9,0.939
311,400,no_priors,no_fit,char,40,SNJ,26,10,0.763
312,400,no_priors,no_fit,char,40,SNJ,26,11,0.867
313,400,no_priors,no_fit,char,40,SNJ,27,0,1.0
314,400,no_priors,no_fit,char,40,SNJ,27,1,0.847
315,400,no_priors,no_fit,char,40,SNJ,27,2,0.989
316,400,no_priors,no_fit,char,40,SNJ,27,3,1.0
317,400,no_priors,no_fit,char,40,SNJ,27,4,0.883
318,400,no_priors,no_fit,char,40,SNJ,27,5,0.984
319,400,no_priors,no_fit,char,40,SNJ,27,6,0.988
320,400,no_priors,no_fit,char,40,SNJ,27,7,0.696
321,400,no_priors,no_fit,char,40,SNJ,27,8,0.899
322,400,no_priors,no_fit,char,40,SNJ,27,9,0.633
323,400,no_priors,no_fit,char,40,SNJ,27,10,0.923
324,400,no_priors,no_fit,char,40,SNJ,27,11,0.464
325,400,no_priors,no_fit,char,40,SNJ,27,12,0.613
326,400,no_priors,no_fit,char,40,SNJ,28,0,1.0
327,400,no_priors,no_fit,char,40,SNJ,28,1,0.876
328,400,no_priors,no_fit,char,40,SNJ,28,2,1.0
