,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
254,400,no_priors,no_fit,char,40,SNJ,20,5,0.791
255,400,no_priors,no_fit,char,40,SNJ,20,6,0.512
256,400,no_priors,no_fit,char,40,SNJ,20,7,0.539
257,400,no_priors,no_fit,char,40,SNJ,20,8,0.535
258,400,no_priors,no_fit,char,40,SNJ,20,9,0.888
259,400,no_priors,no_fit,char,40,SNJ,20,10,0.529
260,400,no_priors,no_fit,char,40,SNJ,20,11,0.635
261,400,no_priors,no_fit,char,40,SNJ,20,12,0.951
262,400,no_priors,no_fit,char,40,SNJ,21,0,0.583
263,400,no_priors,no_fit,char,40,SNJ,21,1,0.591
264,400,no_priors,no_fit,char,40,SNJ,21,2,0.839
265,400,no_priors,no_fit,char,40,SNJ,21,3,0.72
266,400,no_priors,no_fit,char,40,SNJ,21,4,0.981
267,400,no_priors,no_fit,char,40,SNJ,21,5,0.715
268,400,no_priors,no_fit,char,40,SNJ,21,6,0.862
269,400,no_priors,no_fit,char,40,SNJ,21,7,0.529
270,400,no_priors,no_fit,char,40,SNJ,21,8,0.889
271,400,no_priors,no_fit,char,40,SNJ,21,9,0.532
272,400,no_priors,no_fit,char,40,SNJ,21,10,0.367
273,400,no_priors,no_fit,char,40,SNJ,21,11,0.464
274,400,no_priors,no_fit,char,40,SNJ,21,12,0.482
275,400,no_priors,no_fit,char,40,SNJ,21,13,0.34
276,400,no_priors,no_fit,char,40,SNJ,22,0,0.957
277,400,no_priors,no_fit,char,40,SNJ,22,1,0.901
278,400,no_priors,no_fit,char,40,SNJ,22,2,1.0
279,400,no_priors,no_fit,char,40,SNJ,22,3,0.935
280,400,no_priors,no_fit,char,40,SNJ,22,4,0.522
281,400,no_priors,no_fit,char,40,SNJ,22,5,0.736
282,400,no_priors,no_fit,char,40,SNJ,22,6,0.77
283,400,no_priors,no_fit,char,40,SNJ,22,7,0.412
284,400,no_priors,no_fit,char,40,SNJ,22,8,0.277
285,400,no_priors,no_fit,char,40,SNJ,22,9,0.349
286,400,no_priors,no_fit,char,40,SNJ,22,10,0.423
287,400,no_priors,no_fit,char,40,SNJ,22,11,0.455
288,400,no_priors,no_fit,char,40,SNJ,22,12,0.459
289,400,no_priors,no_fit,char,40,SNJ,23,0,0.794
290,400,no_priors,no_fit,char,40,SNJ,23,1,0.555
291,400,no_priors,no_fit,char,40,SNJ,23,2,0.715
292,400,no_priors,no_fit,char,40,SNJ,23,3,0.805
293,400,no_priors,no_fit,char,40,SNJ,23,4,0.924
294,400,no_priors,no_fit,char,40,SNJ,23,5,0.574
295,400,no_priors,no_fit,char,40,SNJ,23,6,0.644
296,400,no_priors,no_fit,char,40,SNJ,23,7,0.378
297,400,no_priors,no_fit,char,40,SNJ,23,8,0.436
298,400,no_priors,no_fit,char,40,SNJ,23,9,0.544
299,400,no_priors,no_fit,char,40,SNJ,23,10,0.58
300,400,no_priors,no_fit,char,40,SNJ,24,0,0.478
301,400,no_priors,no_fit,char,40,SNJ,24,1,0.961
302,400,no_priors,no_fit,char,40,SNJ,24,2,0.955
303,400,no_priors,no_fit,char,40,SNJ,24,3,0.757
304,400,no_priors,no_fit,char,40,SNJ,24,4,0.505
305,400,no_priors,no_fit,char,40,SNJ,24,5,0.73
306,400,no_priors,no_fit,char,40,SNJ,24,6,0.971
307,400,no_priors,no_fit,char,40,SNJ,24,7,0.955
308,400,no_priors,no_fit,char,40,SNJ,24,8,0.369
309,400,no_priors,no_fit,char,40,SNJ,24,9,0.593
310,400,no_priors,no_fit,char,40,SNJ,24,10,0.666
311,400,no_priors,no_fit,char,40,SNJ,24,11,0.465
312,400,no_priors,no_fit,char,40,SNJ,24,12,0.511
313,400,no_priors,no_fit,char,40,SNJ,25,0,0.485
314,400,no_priors,no_fit,char,40,SNJ,25,1,0.337
315,400,no_priors,no_fit,char,40,SNJ,25,2,0.538
316,400,no_priors,no_fit,char,40,SNJ,25,3,0.443
317,400,no_priors,no_fit,char,40,SNJ,25,4,0.857
318,400,no_priors,no_fit,char,40,SNJ,25,5,0.914
319,400,no_priors,no_fit,char,40,SNJ,25,6,0.473
320,400,no_priors,no_fit,char,40,SNJ,25,7,0.66
321,400,no_priors,no_fit,char,40,SNJ,25,8,0.581
322,400,no_priors,no_fit,char,40,SNJ,25,9,0.516
323,400,no_priors,no_fit,char,40,SNJ,25,10,0.587
324,400,no_priors,no_fit,char,40,SNJ,26,0,0.674
325,400,no_priors,no_fit,char,40,SNJ,26,1,0.839
326,400,no_priors,no_fit,char,40,SNJ,26,2,0.945
327,400,no_priors,no_fit,char,40,SNJ,26,3,0.876
328,400,no_priors,no_fit,char,40,SNJ,26,4,0.606
329,400,no_priors,no_fit,char,40,SNJ,26,5,0.608
330,400,no_priors,no_fit,char,40,SNJ,26,6,0.477
331,400,no_priors,no_fit,char,40,SNJ,26,7,0.497
332,400,no_priors,no_fit,char,40,SNJ,26,8,0.442
333,400,no_priors,no_fit,char,40,SNJ,26,9,0.428
334,400,no_priors,no_fit,char,40,SNJ,26,10,0.363
335,400,no_priors,no_fit,char,40,SNJ,27,0,0.839
336,400,no_priors,no_fit,char,40,SNJ,27,1,0.38
337,400,no_priors,no_fit,char,40,SNJ,27,2,0.685
338,400,no_priors,no_fit,char,40,SNJ,27,3,0.734
339,400,no_priors,no_fit,char,40,SNJ,27,4,0.523
340,400,no_priors,no_fit,char,40,SNJ,27,5,0.433
341,400,no_priors,no_fit,char,40,SNJ,27,6,0.522
