,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
143,400,no_priors,no_fit,char,40,SNJ,11,6,0.182
144,400,no_priors,no_fit,char,40,SNJ,11,7,0.19
145,400,no_priors,no_fit,char,40,SNJ,11,8,0.189
146,400,no_priors,no_fit,char,40,SNJ,11,9,0.162
147,400,no_priors,no_fit,char,40,SNJ,11,10,0.205
148,400,no_priors,no_fit,char,40,SNJ,11,11,0.182
149,400,no_priors,no_fit,char,40,SNJ,11,12,0.098
150,400,no_priors,no_fit,char,40,SNJ,12,0,0.096
151,400,no_priors,no_fit,char,40,SNJ,12,1,0.113
152,400,no_priors,no_fit,char,40,SNJ,12,2,0.106
153,400,no_priors,no_fit,char,40,SNJ,12,3,0.122
154,400,no_priors,no_fit,char,40,SNJ,12,4,0.105
155,400,no_priors,no_fit,char,40,SNJ,12,5,0.127
156,400,no_priors,no_fit,char,40,SNJ,12,6,0.101
157,400,no_priors,no_fit,char,40,SNJ,12,7,0.15
158,400,no_priors,no_fit,char,40,SNJ,12,8,0.127
159,400,no_priors,no_fit,char,40,SNJ,12,9,0.144
160,400,no_priors,no_fit,char,40,SNJ,12,10,0.2
161,400,no_priors,no_fit,char,40,SNJ,12,11,0.162
162,400,no_priors,no_fit,char,40,SNJ,13,0,0.112
163,400,no_priors,no_fit,char,40,SNJ,13,1,0.11
164,400,no_priors,no_fit,char,40,SNJ,13,2,0.115
165,400,no_priors,no_fit,char,40,SNJ,13,3,0.107
166,400,no_priors,no_fit,char,40,SNJ,13,4,0.103
167,400,no_priors,no_fit,char,40,SNJ,13,5,0.102
168,400,no_priors,no_fit,char,40,SNJ,13,6,0.115
169,400,no_priors,no_fit,char,40,SNJ,13,7,0.121
170,400,no_priors,no_fit,char,40,SNJ,13,8,0.149
171,400,no_priors,no_fit,char,40,SNJ,13,9,0.104
172,400,no_priors,no_fit,char,40,SNJ,13,10,0.152
173,400,no_priors,no_fit,char,40,SNJ,13,11,0.179
174,400,no_priors,no_fit,char,40,SNJ,13,12,0.101
175,400,no_priors,no_fit,char,40,SNJ,14,0,0.256
176,400,no_priors,no_fit,char,40,SNJ,14,1,0.203
177,400,no_priors,no_fit,char,40,SNJ,14,2,0.213
178,400,no_priors,no_fit,char,40,SNJ,14,3,0.203
179,400,no_priors,no_fit,char,40,SNJ,14,4,0.2
180,400,no_priors,no_fit,char,40,SNJ,14,5,0.225
181,400,no_priors,no_fit,char,40,SNJ,14,6,0.22
182,400,no_priors,no_fit,char,40,SNJ,14,7,0.209
183,400,no_priors,no_fit,char,40,SNJ,14,8,0.216
184,400,no_priors,no_fit,char,40,SNJ,14,9,0.224
185,400,no_priors,no_fit,char,40,SNJ,14,10,0.188
186,400,no_priors,no_fit,char,40,SNJ,14,11,0.18
187,400,no_priors,no_fit,char,40,SNJ,14,12,0.185
188,400,no_priors,no_fit,char,40,SNJ,14,13,0.219
189,400,no_priors,no_fit,char,40,SNJ,15,0,0.052
190,400,no_priors,no_fit,char,40,SNJ,15,1,0.045
191,400,no_priors,no_fit,char,40,SNJ,15,2,0.055
192,400,no_priors,no_fit,char,40,SNJ,15,3,0.048
193,400,no_priors,no_fit,char,40,SNJ,15,4,0.055
194,400,no_priors,no_fit,char,40,SNJ,15,5,0.055
195,400,no_priors,no_fit,char,40,SNJ,15,6,0.066
196,400,no_priors,no_fit,char,40,SNJ,15,7,0.057
197,400,no_priors,no_fit,char,40,SNJ,15,8,0.056
198,400,no_priors,no_fit,char,40,SNJ,15,9,0.072
199,400,no_priors,no_fit,char,40,SNJ,15,10,0.042
200,400,no_priors,no_fit,char,40,SNJ,15,11,0.073
201,400,no_priors,no_fit,char,40,SNJ,16,0,0.119
202,400,no_priors,no_fit,char,40,SNJ,16,1,0.106
203,400,no_priors,no_fit,char,40,SNJ,16,2,0.111
204,400,no_priors,no_fit,char,40,SNJ,16,3,0.095
205,400,no_priors,no_fit,char,40,SNJ,16,4,0.109
206,400,no_priors,no_fit,char,40,SNJ,16,5,0.113
207,400,no_priors,no_fit,char,40,SNJ,16,6,0.119
208,400,no_priors,no_fit,char,40,SNJ,16,7,0.099
209,400,no_priors,no_fit,char,40,SNJ,16,8,0.137
210,400,no_priors,no_fit,char,40,SNJ,16,9,0.118
211,400,no_priors,no_fit,char,40,SNJ,16,10,0.182
212,400,no_priors,no_fit,char,40,SNJ,17,0,0.205
213,400,no_priors,no_fit,char,40,SNJ,17,1,0.227
214,400,no_priors,no_fit,char,40,SNJ,17,2,0.187
215,400,no_priors,no_fit,char,40,SNJ,17,3,0.194
216,400,no_priors,no_fit,char,40,SNJ,17,4,0.186
217,400,no_priors,no_fit,char,40,SNJ,17,5,0.19
218,400,no_priors,no_fit,char,40,SNJ,17,6,0.187
219,400,no_priors,no_fit,char,40,SNJ,17,7,0.201
220,400,no_priors,no_fit,char,40,SNJ,17,8,0.177
221,400,no_priors,no_fit,char,40,SNJ,17,9,0.206
222,400,no_priors,no_fit,char,40,SNJ,17,10,0.176
223,400,no_priors,no_fit,char,40,SNJ,17,11,0.162
224,400,no_priors,no_fit,char,40,SNJ,18,0,0.046
225,400,no_priors,no_fit,char,40,SNJ,18,1,0.065
226,400,no_priors,no_fit,char,40,SNJ,18,2,0.064
227,400,no_priors,no_fit,char,40,SNJ,18,3,0.049
228,400,no_priors,no_fit,char,40,SNJ,18,4,0.049
229,400,no_priors,no_fit,char,40,SNJ,18,5,0.057
230,400,no_priors,no_fit,char,40,SNJ,18,6,0.06
231,400,no_priors,no_fit,char,40,SNJ,18,7,0.053
232,400,no_priors,no_fit,char,40,SNJ,18,8,0.066
233,400,no_priors,no_fit,char,40,SNJ,18,9,0.09
234,400,no_priors,no_fit,char,40,SNJ,18,10,0.032
235,400,no_priors,no_fit,char,40,SNJ,18,11,0.029
236,400,no_priors,no_fit,char,40,SNJ,18,12,0.0
237,400,no_priors,no_fit,char,40,SNJ,19,0,0.215
238,400,no_priors,no_fit,char,40,SNJ,19,1,0.214
239,400,no_priors,no_fit,char,40,SNJ,19,2,0.198
240,400,no_priors,no_fit,char,40,SNJ,19,3,0.201
241,400,no_priors,no_fit,char,40,SNJ,19,4,0.185
242,400,no_priors,no_fit,char,40,SNJ,19,5,0.18
243,400,no_priors,no_fit,char,40,SNJ,19,6,0.146
244,400,no_priors,no_fit,char,40,SNJ,19,7,0.162
245,400,no_priors,no_fit,char,40,SNJ,19,8,0.152
246,400,no_priors,no_fit,char,40,SNJ,19,9,0.145
247,400,no_priors,no_fit,char,40,SNJ,19,10,0.232
248,400,no_priors,no_fit,char,40,SNJ,19,11,0.153
249,400,no_priors,no_fit,char,40,SNJ,20,0,0.147
250,400,no_priors,no_fit,char,40,SNJ,20,1,0.138
251,400,no_priors,no_fit,char,40,SNJ,20,2,0.142
252,400,no_priors,no_fit,char,40,SNJ,20,3,0.143
253,400,no_priors,no_fit,char,40,SNJ,20,4,0.128
254,400,no_priors,no_fit,char,40,SNJ,20,5,0.139
255,400,no_priors,no_fit,char,40,SNJ,20,6,0.158
256,400,no_priors,no_fit,char,40,SNJ,20,7,0.142
257,400,no_priors,no_fit,char,40,SNJ,20,8,0.142
258,400,no_priors,no_fit,char,40,SNJ,20,9,0.167
259,400,no_priors,no_fit,char,40,SNJ,20,10,0.194
260,400,no_priors,no_fit,char,40,SNJ,20,11,0.134
261,400,no_priors,no_fit,char,40,SNJ,20,12,0.158
262,400,no_priors,no_fit,char,40,SNJ,21,0,0.126
263,400,no_priors,no_fit,char,40,SNJ,21,1,0.12
264,400,no_priors,no_fit,char,40,SNJ,21,2,0.127
265,400,no_priors,no_fit,char,40,SNJ,21,3,0.116
266,400,no_priors,no_fit,char,40,SNJ,21,4,0.125
267,400,no_priors,no_fit,char,40,SNJ,21,5,0.113
268,400,no_priors,no_fit,char,40,SNJ,21,6,0.108
269,400,no_priors,no_fit,char,40,SNJ,21,7,0.116
270,400,no_priors,no_fit,char,40,SNJ,21,8,0.128
271,400,no_priors,no_fit,char,40,SNJ,21,9,0.098
272,400,no_priors,no_fit,char,40,SNJ,21,10,0.118
273,400,no_priors,no_fit,char,40,SNJ,21,11,0.147
274,400,no_priors,no_fit,char,40,SNJ,21,12,0.149
275,400,no_priors,no_fit,char,40,SNJ,21,13,0.207
276,400,no_priors,no_fit,char,40,SNJ,22,0,0.295
277,400,no_priors,no_fit,char,40,SNJ,22,1,0.219
278,400,no_priors,no_fit,char,40,SNJ,22,2,0.22
279,400,no_priors,no_fit,char,40,SNJ,22,3,0.233
280,400,no_priors,no_fit,char,40,SNJ,22,4,0.221
281,400,no_priors,no_fit,char,40,SNJ,22,5,0.222
282,400,no_priors,no_fit,char,40,SNJ,22,6,0.209
283,400,no_priors,no_fit,char,40,SNJ,22,7,0.232
284,400,no_priors,no_fit,char,40,SNJ,22,8,0.231
285,400,no_priors,no_fit,char,40,SNJ,22,9,0.255
286,400,no_priors,no_fit,char,40,SNJ,22,10,0.174
287,400,no_priors,no_fit,char,40,SNJ,22,11,0.159
288,400,no_priors,no_fit,char,40,SNJ,22,12,0.169
289,400,no_priors,no_fit,char,40,SNJ,23,0,0.237
290,400,no_priors,no_fit,char,40,SNJ,23,1,0.255
291,400,no_priors,no_fit,char,40,SNJ,23,2,0.221
292,400,no_priors,no_fit,char,40,SNJ,23,3,0.246
293,400,no_priors,no_fit,char,40,SNJ,23,4,0.256
294,400,no_priors,no_fit,char,40,SNJ,23,5,0.243
295,400,no_priors,no_fit,char,40,SNJ,23,6,0.259
296,400,no_priors,no_fit,char,40,SNJ,23,7,0.192
297,400,no_priors,no_fit,char,40,SNJ,23,8,0.268
298,400,no_priors,no_fit,char,40,SNJ,23,9,0.221
299,400,no_priors,no_fit,char,40,SNJ,23,10,0.163
300,400,no_priors,no_fit,char,40,SNJ,24,0,0.135
301,400,no_priors,no_fit,char,40,SNJ,24,1,0.133
302,400,no_priors,no_fit,char,40,SNJ,24,2,0.133
303,400,no_priors,no_fit,char,40,SNJ,24,3,0.119
304,400,no_priors,no_fit,char,40,SNJ,24,4,0.136
305,400,no_priors,no_fit,char,40,SNJ,24,5,0.104
306,400,no_priors,no_fit,char,40,SNJ,24,6,0.141
307,400,no_priors,no_fit,char,40,SNJ,24,7,0.125
308,400,no_priors,no_fit,char,40,SNJ,24,8,0.136
309,400,no_priors,no_fit,char,40,SNJ,24,9,0.144
310,400,no_priors,no_fit,char,40,SNJ,24,10,0.126
311,400,no_priors,no_fit,char,40,SNJ,24,11,0.122
312,400,no_priors,no_fit,char,40,SNJ,24,12,0.172
313,400,no_priors,no_fit,char,40,SNJ,25,0,0.173
314,400,no_priors,no_fit,char,40,SNJ,25,1,0.178
315,400,no_priors,no_fit,char,40,SNJ,25,2,0.142
316,400,no_priors,no_fit,char,40,SNJ,25,3,0.156
317,400,no_priors,no_fit,char,40,SNJ,25,4,0.171
318,400,no_priors,no_fit,char,40,SNJ,25,5,0.168
319,400,no_priors,no_fit,char,40,SNJ,25,6,0.172
320,400,no_priors,no_fit,char,40,SNJ,25,7,0.171
321,400,no_priors,no_fit,char,40,SNJ,25,8,0.158
322,400,no_priors,no_fit,char,40,SNJ,25,9,0.145
323,400,no_priors,no_fit,char,40,SNJ,25,10,0.219
324,400,no_priors,no_fit,char,40,SNJ,26,0,0.119
325,400,no_priors,no_fit,char,40,SNJ,26,1,0.112
326,400,no_priors,no_fit,char,40,SNJ,26,2,0.111
327,400,no_priors,no_fit,char,40,SNJ,26,3,0.124
328,400,no_priors,no_fit,char,40,SNJ,26,4,0.106
329,400,no_priors,no_fit,char,40,SNJ,26,5,0.118
330,400,no_priors,no_fit,char,40,SNJ,26,6,0.111
331,400,no_priors,no_fit,char,40,SNJ,26,7,0.109
332,400,no_priors,no_fit,char,40,SNJ,26,8,0.106
333,400,no_priors,no_fit,char,40,SNJ,26,9,0.11
334,400,no_priors,no_fit,char,40,SNJ,26,10,0.008
335,400,no_priors,no_fit,char,40,SNJ,27,0,0.191
336,400,no_priors,no_fit,char,40,SNJ,27,1,0.186
337,400,no_priors,no_fit,char,40,SNJ,27,2,0.172
338,400,no_priors,no_fit,char,40,SNJ,27,3,0.18
339,400,no_priors,no_fit,char,40,SNJ,27,4,0.192
340,400,no_priors,no_fit,char,40,SNJ,27,5,0.209
341,400,no_priors,no_fit,char,40,SNJ,27,6,0.184
342,400,no_priors,no_fit,char,40,SNJ,27,7,0.187
343,400,no_priors,no_fit,char,40,SNJ,27,8,0.164
344,400,no_priors,no_fit,char,40,SNJ,27,9,0.17
345,400,no_priors,no_fit,char,40,SNJ,27,10,0.293
346,400,no_priors,no_fit,char,40,SNJ,27,11,0.223
347,400,no_priors,no_fit,char,40,SNJ,28,0,0.087
348,400,no_priors,no_fit,char,40,SNJ,28,1,0.089
349,400,no_priors,no_fit,char,40,SNJ,28,2,0.089
350,400,no_priors,no_fit,char,40,SNJ,28,3,0.081
351,400,no_priors,no_fit,char,40,SNJ,28,4,0.086
352,400,no_priors,no_fit,char,40,SNJ,28,5,0.086
353,400,no_priors,no_fit,char,40,SNJ,28,6,0.089
354,400,no_priors,no_fit,char,40,SNJ,28,7,0.082
355,400,no_priors,no_fit,char,40,SNJ,28,8,0.076
356,400,no_priors,no_fit,char,40,SNJ,28,9,0.108
357,400,no_priors,no_fit,char,40,SNJ,28,10,0.109
358,400,no_priors,no_fit,char,40,SNJ,28,11,0.07
359,400,no_priors,no_fit,char,40,SNJ,29,0,0.267
360,400,no_priors,no_fit,char,40,SNJ,29,1,0.277
361,400,no_priors,no_fit,char,40,SNJ,29,2,0.27
362,400,no_priors,no_fit,char,40,SNJ,29,3,0.248
363,400,no_priors,no_fit,char,40,SNJ,29,4,0.275
364,400,no_priors,no_fit,char,40,SNJ,29,5,0.276
365,400,no_priors,no_fit,char,40,SNJ,29,6,0.238
366,400,no_priors,no_fit,char,40,SNJ,29,7,0.28
367,400,no_priors,no_fit,char,40,SNJ,29,8,0.236
368,400,no_priors,no_fit,char,40,SNJ,29,9,0.254
369,400,no_priors,no_fit,char,40,SNJ,29,10,0.33
370,400,no_priors,no_fit,char,40,SNJ,29,11,0.24
371,400,no_priors,no_fit,char,40,SNJ,29,12,0.248
372,400,no_priors,no_fit,char,40,SNJ,29,13,0.353
373,400,no_priors,no_fit,char,40,SNJ,30,0,0.077
374,400,no_priors,no_fit,char,40,SNJ,30,1,0.098
375,400,no_priors,no_fit,char,40,SNJ,30,2,0.085
376,400,no_priors,no_fit,char,40,SNJ,30,3,0.085
377,400,no_priors,no_fit,char,40,SNJ,30,4,0.077
378,400,no_priors,no_fit,char,40,SNJ,30,5,0.086
379,400,no_priors,no_fit,char,40,SNJ,30,6,0.082
380,400,no_priors,no_fit,char,40,SNJ,30,7,0.085
381,400,no_priors,no_fit,char,40,SNJ,30,8,0.085
382,400,no_priors,no_fit,char,40,SNJ,30,9,0.083
383,400,no_priors,no_fit,char,40,SNJ,30,10,0.108
384,400,no_priors,no_fit,char,40,SNJ,30,11,0.096
385,400,no_priors,no_fit,char,40,SNJ,30,12,0.083
386,400,no_priors,no_fit,char,40,SNJ,30,13,0.099
387,400,no_priors,no_fit,char,40,SNJ,31,0,0.145
388,400,no_priors,no_fit,char,40,SNJ,31,1,0.179
389,400,no_priors,no_fit,char,40,SNJ,31,2,0.184
390,400,no_priors,no_fit,char,40,SNJ,31,3,0.17
391,400,no_priors,no_fit,char,40,SNJ,31,4,0.161
392,400,no_priors,no_fit,char,40,SNJ,31,5,0.166
393,400,no_priors,no_fit,char,40,SNJ,31,6,0.148
394,400,no_priors,no_fit,char,40,SNJ,31,7,0.173
395,400,no_priors,no_fit,char,40,SNJ,31,8,0.173
