,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
386,400,no_priors,no_fit,char,40,SNJ,30,13,0.545
387,400,no_priors,no_fit,char,40,SNJ,31,0,0.93
388,400,no_priors,no_fit,char,40,SNJ,31,1,0.497
389,400,no_priors,no_fit,char,40,SNJ,31,2,0.692
390,400,no_priors,no_fit,char,40,SNJ,31,3,0.717
391,400,no_priors,no_fit,char,40,SNJ,31,4,0.664
392,400,no_priors,no_fit,char,40,SNJ,31,5,0.786
393,400,no_priors,no_fit,char,40,SNJ,31,6,0.966
394,400,no_priors,no_fit,char,40,SNJ,31,7,0.545
395,400,no_priors,no_fit,char,40,SNJ,31,8,0.68
396,400,no_priors,no_fit,char,40,SNJ,31,9,0.537
397,400,no_priors,no_fit,char,40,SNJ,31,10,0.533
398,400,no_priors,no_fit,char,40,SNJ,31,11,0.579
399,400,no_priors,no_fit,char,40,SNJ,31,12,0.505
400,400,no_priors,no_fit,char,40,SNJ,31,13,0.79
401,400,no_priors,no_fit,char,40,SNJ,32,0,0.847
402,400,no_priors,no_fit,char,40,SNJ,32,1,0.502
403,400,no_priors,no_fit,char,40,SNJ,32,2,0.513
404,400,no_priors,no_fit,char,40,SNJ,32,3,0.649
405,400,no_priors,no_fit,char,40,SNJ,32,4,0.842
406,400,no_priors,no_fit,char,40,SNJ,32,5,0.906
407,400,no_priors,no_fit,char,40,SNJ,32,6,0.653
408,400,no_priors,no_fit,char,40,SNJ,32,7,0.728
409,400,no_priors,no_fit,char,40,SNJ,32,8,0.751
410,400,no_priors,no_fit,char,40,SNJ,32,9,0.838
411,400,no_priors,no_fit,char,40,SNJ,32,10,0.939
412,400,no_priors,no_fit,char,40,SNJ,32,11,0.685
413,400,no_priors,no_fit,char,40,SNJ,32,12,0.865
414,400,no_priors,no_fit,char,40,SNJ,33,0,0.929
415,400,no_priors,no_fit,char,40,SNJ,33,1,0.924
416,400,no_priors,no_fit,char,40,SNJ,33,2,0.48
417,400,no_priors,no_fit,char,40,SNJ,33,3,0.425
418,400,no_priors,no_fit,char,40,SNJ,33,4,0.717
419,400,no_priors,no_fit,char,40,SNJ,33,5,0.938
420,400,no_priors,no_fit,char,40,SNJ,33,6,0.583
421,400,no_priors,no_fit,char,40,SNJ,33,7,0.628
422,400,no_priors,no_fit,char,40,SNJ,33,8,0.492
423,400,no_priors,no_fit,char,40,SNJ,33,9,0.553
424,400,no_priors,no_fit,char,40,SNJ,33,10,0.771
425,400,no_priors,no_fit,char,40,SNJ,33,11,0.724
426,400,no_priors,no_fit,char,40,SNJ,33,12,0.859
427,400,no_priors,no_fit,char,40,SNJ,34,0,0.771
428,400,no_priors,no_fit,char,40,SNJ,34,1,0.967
429,400,no_priors,no_fit,char,40,SNJ,34,2,0.679
430,400,no_priors,no_fit,char,40,SNJ,34,3,0.835
431,400,no_priors,no_fit,char,40,SNJ,34,4,0.959
432,400,no_priors,no_fit,char,40,SNJ,34,5,0.898
433,400,no_priors,no_fit,char,40,SNJ,34,6,0.55
434,400,no_priors,no_fit,char,40,SNJ,34,7,0.667
435,400,no_priors,no_fit,char,40,SNJ,34,8,0.865
436,400,no_priors,no_fit,char,40,SNJ,34,9,0.951
437,400,no_priors,no_fit,char,40,SNJ,34,10,0.661
438,400,no_priors,no_fit,char,40,SNJ,34,11,0.717
439,400,no_priors,no_fit,char,40,SNJ,34,12,0.715
440,400,no_priors,no_fit,char,40,SNJ,35,0,1.0
441,400,no_priors,no_fit,char,40,SNJ,35,1,0.887
442,400,no_priors,no_fit,char,40,SNJ,35,2,0.956
443,400,no_priors,no_fit,char,40,SNJ,35,3,0.941
