,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
294,400,no_priors,no_fit,char,40,SNJ,23,5,0.928
295,400,no_priors,no_fit,char,40,SNJ,23,6,0.717
296,400,no_priors,no_fit,char,40,SNJ,23,7,0.532
297,400,no_priors,no_fit,char,40,SNJ,23,8,0.754
298,400,no_priors,no_fit,char,40,SNJ,23,9,0.876
299,400,no_priors,no_fit,char,40,SNJ,23,10,0.917
300,400,no_priors,no_fit,char,40,SNJ,24,0,0.593
301,400,no_priors,no_fit,char,40,SNJ,24,1,1.0
302,400,no_priors,no_fit,char,40,SNJ,24,2,1.0
303,400,no_priors,no_fit,char,40,SNJ,24,3,0.837
304,400,no_priors,no_fit,char,40,SNJ,24,4,0.913
305,400,no_priors,no_fit,char,40,SNJ,24,5,0.996
306,400,no_priors,no_fit,char,40,SNJ,24,6,0.996
307,400,no_priors,no_fit,char,40,SNJ,24,7,0.979
308,400,no_priors,no_fit,char,40,SNJ,24,8,0.836
309,400,no_priors,no_fit,char,40,SNJ,24,9,0.673
310,400,no_priors,no_fit,char,40,SNJ,24,10,0.844
311,400,no_priors,no_fit,char,40,SNJ,24,11,0.718
312,400,no_priors,no_fit,char,40,SNJ,24,12,0.807
313,400,no_priors,no_fit,char,40,SNJ,25,0,0.747
314,400,no_priors,no_fit,char,40,SNJ,25,1,1.0
315,400,no_priors,no_fit,char,40,SNJ,25,2,0.986
316,400,no_priors,no_fit,char,40,SNJ,25,3,0.996
317,400,no_priors,no_fit,char,40,SNJ,25,4,0.998
318,400,no_priors,no_fit,char,40,SNJ,25,5,0.996
319,400,no_priors,no_fit,char,40,SNJ,25,6,0.574
320,400,no_priors,no_fit,char,40,SNJ,25,7,0.877
321,400,no_priors,no_fit,char,40,SNJ,25,8,0.841
322,400,no_priors,no_fit,char,40,SNJ,25,9,0.827
323,400,no_priors,no_fit,char,40,SNJ,25,10,0.731
324,400,no_priors,no_fit,char,40,SNJ,26,0,1.0
325,400,no_priors,no_fit,char,40,SNJ,26,1,1.0
326,400,no_priors,no_fit,char,40,SNJ,26,2,1.0
327,400,no_priors,no_fit,char,40,SNJ,26,3,0.986
328,400,no_priors,no_fit,char,40,SNJ,26,4,0.838
329,400,no_priors,no_fit,char,40,SNJ,26,5,0.915
