,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
273,400,no_priors,no_fit,char,40,SNJ,21,11,0.941
274,400,no_priors,no_fit,char,40,SNJ,21,12,0.561
275,400,no_priors,no_fit,char,40,SNJ,21,13,0.759
276,400,no_priors,no_fit,char,40,SNJ,22,0,1.0
277,400,no_priors,no_fit,char,40,SNJ,22,1,1.0
278,400,no_priors,no_fit,char,40,SNJ,22,2,1.0
279,400,no_priors,no_fit,char,40,SNJ,22,3,0.998
280,400,no_priors,no_fit,char,40,SNJ,22,4,0.675
281,400,no_priors,no_fit,char,40,SNJ,22,5,0.868
282,400,no_priors,no_fit,char,40,SNJ,22,6,0.871
283,400,no_priors,no_fit,char,40,SNJ,22,7,0.707
284,400,no_priors,no_fit,char,40,SNJ,22,8,0.654
285,400,no_priors,no_fit,char,40,SNJ,22,9,0.678
286,400,no_priors,no_fit,char,40,SNJ,22,10,0.81
287,400,no_priors,no_fit,char,40,SNJ,22,11,0.739
288,400,no_priors,no_fit,char,40,SNJ,22,12,0.84
289,400,no_priors,no_fit,char,40,SNJ,23,0,1.0
290,400,no_priors,no_fit,char,40,SNJ,23,1,0.982
291,400,no_priors,no_fit,char,40,SNJ,23,2,0.728
292,400,no_priors,no_fit,char,40,SNJ,23,3,0.949
293,400,no_priors,no_fit,char,40,SNJ,23,4,0.986
294,400,no_priors,no_fit,char,40,SNJ,23,5,0.955
295,400,no_priors,no_fit,char,40,SNJ,23,6,0.765
296,400,no_priors,no_fit,char,40,SNJ,23,7,0.534
297,400,no_priors,no_fit,char,40,SNJ,23,8,0.711
298,400,no_priors,no_fit,char,40,SNJ,23,9,0.868
299,400,no_priors,no_fit,char,40,SNJ,23,10,0.943
300,400,no_priors,no_fit,char,40,SNJ,24,0,0.622
301,400,no_priors,no_fit,char,40,SNJ,24,1,1.0
302,400,no_priors,no_fit,char,40,SNJ,24,2,1.0
303,400,no_priors,no_fit,char,40,SNJ,24,3,0.825
304,400,no_priors,no_fit,char,40,SNJ,24,4,0.911
305,400,no_priors,no_fit,char,40,SNJ,24,5,0.992
306,400,no_priors,no_fit,char,40,SNJ,24,6,0.996
307,400,no_priors,no_fit,char,40,SNJ,24,7,0.976
308,400,no_priors,no_fit,char,40,SNJ,24,8,0.834
309,400,no_priors,no_fit,char,40,SNJ,24,9,0.682
310,400,no_priors,no_fit,char,40,SNJ,24,10,0.833
311,400,no_priors,no_fit,char,40,SNJ,24,11,0.721
312,400,no_priors,no_fit,char,40,SNJ,24,12,0.814
313,400,no_priors,no_fit,char,40,SNJ,25,0,1.0
314,400,no_priors,no_fit,char,40,SNJ,25,1,0.742
315,400,no_priors,no_fit,char,40,SNJ,25,2,0.994
316,400,no_priors,no_fit,char,40,SNJ,25,3,1.0
317,400,no_priors,no_fit,char,40,SNJ,25,4,0.997
318,400,no_priors,no_fit,char,40,SNJ,25,5,0.992
319,400,no_priors,no_fit,char,40,SNJ,25,6,0.578
320,400,no_priors,no_fit,char,40,SNJ,25,7,0.835
321,400,no_priors,no_fit,char,40,SNJ,25,8,0.867
322,400,no_priors,no_fit,char,40,SNJ,25,9,0.845
323,400,no_priors,no_fit,char,40,SNJ,25,10,0.77
324,400,no_priors,no_fit,char,40,SNJ,26,0,1.0
325,400,no_priors,no_fit,char,40,SNJ,26,1,1.0
326,400,no_priors,no_fit,char,40,SNJ,26,2,1.0
327,400,no_priors,no_fit,char,40,SNJ,26,3,0.985
328,400,no_priors,no_fit,char,40,SNJ,26,4,0.823
