,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
181,400,no_priors,no_fit,char,40,SNJ,14,6,0.744
182,400,no_priors,no_fit,char,40,SNJ,14,7,0.404
183,400,no_priors,no_fit,char,40,SNJ,14,8,0.646
184,400,no_priors,no_fit,char,40,SNJ,14,9,0.533
185,400,no_priors,no_fit,char,40,SNJ,14,10,0.481
186,400,no_priors,no_fit,char,40,SNJ,14,11,0.489
187,400,no_priors,no_fit,char,40,SNJ,14,12,0.428
188,400,no_priors,no_fit,char,40,SNJ,14,13,0.425
189,400,no_priors,no_fit,char,40,SNJ,15,0,0.678
190,400,no_priors,no_fit,char,40,SNJ,15,1,0.862
191,400,no_priors,no_fit,char,40,SNJ,15,2,0.765
192,400,no_priors,no_fit,char,40,SNJ,15,3,0.897
193,400,no_priors,no_fit,char,40,SNJ,15,4,0.664
194,400,no_priors,no_fit,char,40,SNJ,15,5,0.884
195,400,no_priors,no_fit,char,40,SNJ,15,6,0.546
196,400,no_priors,no_fit,char,40,SNJ,15,7,0.576
197,400,no_priors,no_fit,char,40,SNJ,15,8,0.387
198,400,no_priors,no_fit,char,40,SNJ,15,9,0.626
199,400,no_priors,no_fit,char,40,SNJ,15,10,0.497
200,400,no_priors,no_fit,char,40,SNJ,15,11,0.59
201,400,no_priors,no_fit,char,40,SNJ,16,0,0.539
202,400,no_priors,no_fit,char,40,SNJ,16,1,0.615
203,400,no_priors,no_fit,char,40,SNJ,16,2,0.981
204,400,no_priors,no_fit,char,40,SNJ,16,3,0.718
205,400,no_priors,no_fit,char,40,SNJ,16,4,0.77
206,400,no_priors,no_fit,char,40,SNJ,16,5,0.679
207,400,no_priors,no_fit,char,40,SNJ,16,6,0.399
208,400,no_priors,no_fit,char,40,SNJ,16,7,0.467
209,400,no_priors,no_fit,char,40,SNJ,16,8,0.594
210,400,no_priors,no_fit,char,40,SNJ,16,9,0.45
211,400,no_priors,no_fit,char,40,SNJ,16,10,0.454
212,400,no_priors,no_fit,char,40,SNJ,17,0,0.97
213,400,no_priors,no_fit,char,40,SNJ,17,1,0.696
214,400,no_priors,no_fit,char,40,SNJ,17,2,0.818
215,400,no_priors,no_fit,char,40,SNJ,17,3,0.589
216,400,no_priors,no_fit,char,40,SNJ,17,4,0.598
217,400,no_priors,no_fit,char,40,SNJ,17,5,0.768
218,400,no_priors,no_fit,char,40,SNJ,17,6,0.451
219,400,no_priors,no_fit,char,40,SNJ,17,7,0.588
220,400,no_priors,no_fit,char,40,SNJ,17,8,0.533
221,400,no_priors,no_fit,char,40,SNJ,17,9,0.601
222,400,no_priors,no_fit,char,40,SNJ,17,10,0.605
223,400,no_priors,no_fit,char,40,SNJ,17,11,0.327
224,400,no_priors,no_fit,char,40,SNJ,18,0,0.563
225,400,no_priors,no_fit,char,40,SNJ,18,1,0.588
226,400,no_priors,no_fit,char,40,SNJ,18,2,0.758
227,400,no_priors,no_fit,char,40,SNJ,18,3,0.677
228,400,no_priors,no_fit,char,40,SNJ,18,4,0.728
229,400,no_priors,no_fit,char,40,SNJ,18,5,0.861
230,400,no_priors,no_fit,char,40,SNJ,18,6,0.749
231,400,no_priors,no_fit,char,40,SNJ,18,7,0.654
232,400,no_priors,no_fit,char,40,SNJ,18,8,0.67
233,400,no_priors,no_fit,char,40,SNJ,18,9,0.555
234,400,no_priors,no_fit,char,40,SNJ,18,10,0.235
235,400,no_priors,no_fit,char,40,SNJ,18,11,0.287
236,400,no_priors,no_fit,char,40,SNJ,18,12,0.311
237,400,no_priors,no_fit,char,40,SNJ,19,0,0.782
238,400,no_priors,no_fit,char,40,SNJ,19,1,0.946
239,400,no_priors,no_fit,char,40,SNJ,19,2,0.938
240,400,no_priors,no_fit,char,40,SNJ,19,3,0.562
241,400,no_priors,no_fit,char,40,SNJ,19,4,0.522
242,400,no_priors,no_fit,char,40,SNJ,19,5,0.696
243,400,no_priors,no_fit,char,40,SNJ,19,6,0.666
244,400,no_priors,no_fit,char,40,SNJ,19,7,0.717
245,400,no_priors,no_fit,char,40,SNJ,19,8,0.754
246,400,no_priors,no_fit,char,40,SNJ,19,9,0.656
247,400,no_priors,no_fit,char,40,SNJ,19,10,0.721
248,400,no_priors,no_fit,char,40,SNJ,19,11,0.649
249,400,no_priors,no_fit,char,40,SNJ,20,0,0.482
