,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
250,400,no_priors,no_fit,char,40,SNJ,20,1,0.648
251,400,no_priors,no_fit,char,40,SNJ,20,2,0.897
252,400,no_priors,no_fit,char,40,SNJ,20,3,0.721
253,400,no_priors,no_fit,char,40,SNJ,20,4,0.815
254,400,no_priors,no_fit,char,40,SNJ,20,5,0.546
255,400,no_priors,no_fit,char,40,SNJ,20,6,0.639
256,400,no_priors,no_fit,char,40,SNJ,20,7,0.836
257,400,no_priors,no_fit,char,40,SNJ,20,8,0.759
258,400,no_priors,no_fit,char,40,SNJ,20,9,0.96
259,400,no_priors,no_fit,char,40,SNJ,20,10,0.857
260,400,no_priors,no_fit,char,40,SNJ,20,11,0.962
261,400,no_priors,no_fit,char,40,SNJ,20,12,0.994
262,400,no_priors,no_fit,char,40,SNJ,21,0,0.465
263,400,no_priors,no_fit,char,40,SNJ,21,1,0.641
264,400,no_priors,no_fit,char,40,SNJ,21,2,0.844
265,400,no_priors,no_fit,char,40,SNJ,21,3,0.998
266,400,no_priors,no_fit,char,40,SNJ,21,4,0.97
267,400,no_priors,no_fit,char,40,SNJ,21,5,0.828
268,400,no_priors,no_fit,char,40,SNJ,21,6,0.888
269,400,no_priors,no_fit,char,40,SNJ,21,7,0.546
270,400,no_priors,no_fit,char,40,SNJ,21,8,0.893
271,400,no_priors,no_fit,char,40,SNJ,21,9,0.819
272,400,no_priors,no_fit,char,40,SNJ,21,10,0.465
273,400,no_priors,no_fit,char,40,SNJ,21,11,0.677
274,400,no_priors,no_fit,char,40,SNJ,21,12,0.571
275,400,no_priors,no_fit,char,40,SNJ,21,13,0.745
276,400,no_priors,no_fit,char,40,SNJ,22,0,0.977
277,400,no_priors,no_fit,char,40,SNJ,22,1,0.823
278,400,no_priors,no_fit,char,40,SNJ,22,2,0.992
279,400,no_priors,no_fit,char,40,SNJ,22,3,0.974
280,400,no_priors,no_fit,char,40,SNJ,22,4,0.575
281,400,no_priors,no_fit,char,40,SNJ,22,5,0.709
282,400,no_priors,no_fit,char,40,SNJ,22,6,0.803
283,400,no_priors,no_fit,char,40,SNJ,22,7,0.584
284,400,no_priors,no_fit,char,40,SNJ,22,8,0.522
285,400,no_priors,no_fit,char,40,SNJ,22,9,0.465
286,400,no_priors,no_fit,char,40,SNJ,22,10,0.635
287,400,no_priors,no_fit,char,40,SNJ,22,11,0.655
288,400,no_priors,no_fit,char,40,SNJ,22,12,0.636
289,400,no_priors,no_fit,char,40,SNJ,23,0,1.0
290,400,no_priors,no_fit,char,40,SNJ,23,1,0.48
291,400,no_priors,no_fit,char,40,SNJ,23,2,0.915
292,400,no_priors,no_fit,char,40,SNJ,23,3,0.825
293,400,no_priors,no_fit,char,40,SNJ,23,4,0.884
294,400,no_priors,no_fit,char,40,SNJ,23,5,0.743
295,400,no_priors,no_fit,char,40,SNJ,23,6,0.728
296,400,no_priors,no_fit,char,40,SNJ,23,7,0.37
297,400,no_priors,no_fit,char,40,SNJ,23,8,0.521
298,400,no_priors,no_fit,char,40,SNJ,23,9,0.694
299,400,no_priors,no_fit,char,40,SNJ,23,10,0.602
300,400,no_priors,no_fit,char,40,SNJ,24,0,0.618
301,400,no_priors,no_fit,char,40,SNJ,24,1,1.0
302,400,no_priors,no_fit,char,40,SNJ,24,2,0.964
303,400,no_priors,no_fit,char,40,SNJ,24,3,0.836
304,400,no_priors,no_fit,char,40,SNJ,24,4,0.779
305,400,no_priors,no_fit,char,40,SNJ,24,5,0.928
306,400,no_priors,no_fit,char,40,SNJ,24,6,0.8
307,400,no_priors,no_fit,char,40,SNJ,24,7,0.601
308,400,no_priors,no_fit,char,40,SNJ,24,8,0.758
309,400,no_priors,no_fit,char,40,SNJ,24,9,0.693
310,400,no_priors,no_fit,char,40,SNJ,24,10,0.548
311,400,no_priors,no_fit,char,40,SNJ,24,11,0.811
312,400,no_priors,no_fit,char,40,SNJ,24,12,0.759
313,400,no_priors,no_fit,char,40,SNJ,25,0,1.0
314,400,no_priors,no_fit,char,40,SNJ,25,1,0.468
315,400,no_priors,no_fit,char,40,SNJ,25,2,0.538
316,400,no_priors,no_fit,char,40,SNJ,25,3,0.594
317,400,no_priors,no_fit,char,40,SNJ,25,4,0.947
318,400,no_priors,no_fit,char,40,SNJ,25,5,0.936
319,400,no_priors,no_fit,char,40,SNJ,25,6,0.464
320,400,no_priors,no_fit,char,40,SNJ,25,7,0.812
321,400,no_priors,no_fit,char,40,SNJ,25,8,0.74
322,400,no_priors,no_fit,char,40,SNJ,25,9,0.635
323,400,no_priors,no_fit,char,40,SNJ,25,10,0.556
324,400,no_priors,no_fit,char,40,SNJ,26,0,1.0
325,400,no_priors,no_fit,char,40,SNJ,26,1,1.0
326,400,no_priors,no_fit,char,40,SNJ,26,2,0.959
327,400,no_priors,no_fit,char,40,SNJ,26,3,0.87
328,400,no_priors,no_fit,char,40,SNJ,26,4,0.576
329,400,no_priors,no_fit,char,40,SNJ,26,5,0.631
330,400,no_priors,no_fit,char,40,SNJ,26,6,0.407
331,400,no_priors,no_fit,char,40,SNJ,26,7,0.569
332,400,no_priors,no_fit,char,40,SNJ,26,8,0.56
333,400,no_priors,no_fit,char,40,SNJ,26,9,0.566
334,400,no_priors,no_fit,char,40,SNJ,26,10,0.291
335,400,no_priors,no_fit,char,40,SNJ,27,0,1.0
336,400,no_priors,no_fit,char,40,SNJ,27,1,0.743
337,400,no_priors,no_fit,char,40,SNJ,27,2,0.687
338,400,no_priors,no_fit,char,40,SNJ,27,3,0.739
339,400,no_priors,no_fit,char,40,SNJ,27,4,0.64
340,400,no_priors,no_fit,char,40,SNJ,27,5,0.602
341,400,no_priors,no_fit,char,40,SNJ,27,6,0.614
342,400,no_priors,no_fit,char,40,SNJ,27,7,0.909
343,400,no_priors,no_fit,char,40,SNJ,27,8,0.774
344,400,no_priors,no_fit,char,40,SNJ,27,9,0.844
345,400,no_priors,no_fit,char,40,SNJ,27,10,0.483
346,400,no_priors,no_fit,char,40,SNJ,27,11,0.413
347,400,no_priors,no_fit,char,40,SNJ,28,0,0.76
348,400,no_priors,no_fit,char,40,SNJ,28,1,1.0
349,400,no_priors,no_fit,char,40,SNJ,28,2,0.763
350,400,no_priors,no_fit,char,40,SNJ,28,3,0.907
351,400,no_priors,no_fit,char,40,SNJ,28,4,0.295
352,400,no_priors,no_fit,char,40,SNJ,28,5,0.497
353,400,no_priors,no_fit,char,40,SNJ,28,6,0.613
354,400,no_priors,no_fit,char,40,SNJ,28,7,0.792
355,400,no_priors,no_fit,char,40,SNJ,28,8,0.673
356,400,no_priors,no_fit,char,40,SNJ,28,9,0.705
357,400,no_priors,no_fit,char,40,SNJ,28,10,0.575
358,400,no_priors,no_fit,char,40,SNJ,28,11,0.769
359,400,no_priors,no_fit,char,40,SNJ,29,0,1.0
360,400,no_priors,no_fit,char,40,SNJ,29,1,0.604
361,400,no_priors,no_fit,char,40,SNJ,29,2,0.983
362,400,no_priors,no_fit,char,40,SNJ,29,3,0.787
363,400,no_priors,no_fit,char,40,SNJ,29,4,0.794
364,400,no_priors,no_fit,char,40,SNJ,29,5,0.737
365,400,no_priors,no_fit,char,40,SNJ,29,6,0.467
366,400,no_priors,no_fit,char,40,SNJ,29,7,0.476
367,400,no_priors,no_fit,char,40,SNJ,29,8,0.531
368,400,no_priors,no_fit,char,40,SNJ,29,9,0.566
369,400,no_priors,no_fit,char,40,SNJ,29,10,0.626
370,400,no_priors,no_fit,char,40,SNJ,29,11,0.955
371,400,no_priors,no_fit,char,40,SNJ,29,12,0.468
372,400,no_priors,no_fit,char,40,SNJ,29,13,0.769
373,400,no_priors,no_fit,char,40,SNJ,30,0,0.619
374,400,no_priors,no_fit,char,40,SNJ,30,1,0.864
375,400,no_priors,no_fit,char,40,SNJ,30,2,0.736
376,400,no_priors,no_fit,char,40,SNJ,30,3,1.0
377,400,no_priors,no_fit,char,40,SNJ,30,4,0.763
378,400,no_priors,no_fit,char,40,SNJ,30,5,0.926
379,400,no_priors,no_fit,char,40,SNJ,30,6,0.523
380,400,no_priors,no_fit,char,40,SNJ,30,7,0.548
381,400,no_priors,no_fit,char,40,SNJ,30,8,0.454
382,400,no_priors,no_fit,char,40,SNJ,30,9,0.376
383,400,no_priors,no_fit,char,40,SNJ,30,10,0.653
384,400,no_priors,no_fit,char,40,SNJ,30,11,0.611
385,400,no_priors,no_fit,char,40,SNJ,30,12,0.6
386,400,no_priors,no_fit,char,40,SNJ,30,13,0.536
387,400,no_priors,no_fit,char,40,SNJ,31,0,1.0
388,400,no_priors,no_fit,char,40,SNJ,31,1,0.559
389,400,no_priors,no_fit,char,40,SNJ,31,2,0.703
390,400,no_priors,no_fit,char,40,SNJ,31,3,0.7
391,400,no_priors,no_fit,char,40,SNJ,31,4,0.664
392,400,no_priors,no_fit,char,40,SNJ,31,5,0.788
393,400,no_priors,no_fit,char,40,SNJ,31,6,0.956
394,400,no_priors,no_fit,char,40,SNJ,31,7,0.494
395,400,no_priors,no_fit,char,40,SNJ,31,8,0.66
396,400,no_priors,no_fit,char,40,SNJ,31,9,0.575
