,NumberOfCells,Priors,Fitness,Stressor,Parameter,Algorithm,Replicate,Depth,TripletsCorrect
226,400,no_priors,no_fit,char,40,SNJ,18,2,0.986
227,400,no_priors,no_fit,char,40,SNJ,18,3,0.673
228,400,no_priors,no_fit,char,40,SNJ,18,4,0.913
229,400,no_priors,no_fit,char,40,SNJ,18,5,0.895
230,400,no_priors,no_fit,char,40,SNJ,18,6,0.732
231,400,no_priors,no_fit,char,40,SNJ,18,7,0.774
232,400,no_priors,no_fit,char,40,SNJ,18,8,0.77
233,400,no_priors,no_fit,char,40,SNJ,18,9,0.468
234,400,no_priors,no_fit,char,40,SNJ,18,10,0.369
235,400,no_priors,no_fit,char,40,SNJ,18,11,0.395
236,400,no_priors,no_fit,char,40,SNJ,18,12,0.687
237,400,no_priors,no_fit,char,40,SNJ,19,0,1.0
238,400,no_priors,no_fit,char,40,SNJ,19,1,0.947
239,400,no_priors,no_fit,char,40,SNJ,19,2,1.0
240,400,no_priors,no_fit,char,40,SNJ,19,3,0.683
241,400,no_priors,no_fit,char,40,SNJ,19,4,0.59
242,400,no_priors,no_fit,char,40,SNJ,19,5,0.821
243,400,no_priors,no_fit,char,40,SNJ,19,6,0.724
244,400,no_priors,no_fit,char,40,SNJ,19,7,0.821
245,400,no_priors,no_fit,char,40,SNJ,19,8,0.867
246,400,no_priors,no_fit,char,40,SNJ,19,9,0.81
247,400,no_priors,no_fit,char,40,SNJ,19,10,0.906
248,400,no_priors,no_fit,char,40,SNJ,19,11,0.78
249,400,no_priors,no_fit,char,40,SNJ,20,0,1.0
250,400,no_priors,no_fit,char,40,SNJ,20,1,0.657
251,400,no_priors,no_fit,char,40,SNJ,20,2,0.886
252,400,no_priors,no_fit,char,40,SNJ,20,3,0.738
253,400,no_priors,no_fit,char,40,SNJ,20,4,0.809
254,400,no_priors,no_fit,char,40,SNJ,20,5,0.535
255,400,no_priors,no_fit,char,40,SNJ,20,6,0.623
256,400,no_priors,no_fit,char,40,SNJ,20,7,0.846
257,400,no_priors,no_fit,char,40,SNJ,20,8,0.778
258,400,no_priors,no_fit,char,40,SNJ,20,9,0.958
259,400,no_priors,no_fit,char,40,SNJ,20,10,0.867
260,400,no_priors,no_fit,char,40,SNJ,20,11,0.969
261,400,no_priors,no_fit,char,40,SNJ,20,12,0.994
262,400,no_priors,no_fit,char,40,SNJ,21,0,0.436
263,400,no_priors,no_fit,char,40,SNJ,21,1,0.638
264,400,no_priors,no_fit,char,40,SNJ,21,2,0.846
265,400,no_priors,no_fit,char,40,SNJ,21,3,1.0
266,400,no_priors,no_fit,char,40,SNJ,21,4,0.976
267,400,no_priors,no_fit,char,40,SNJ,21,5,0.839
268,400,no_priors,no_fit,char,40,SNJ,21,6,0.897
269,400,no_priors,no_fit,char,40,SNJ,21,7,0.541
270,400,no_priors,no_fit,char,40,SNJ,21,8,0.878
271,400,no_priors,no_fit,char,40,SNJ,21,9,0.807
272,400,no_priors,no_fit,char,40,SNJ,21,10,0.477
273,400,no_priors,no_fit,char,40,SNJ,21,11,0.693
274,400,no_priors,no_fit,char,40,SNJ,21,12,0.552
275,400,no_priors,no_fit,char,40,SNJ,21,13,0.738
276,400,no_priors,no_fit,char,40,SNJ,22,0,0.971
277,400,no_priors,no_fit,char,40,SNJ,22,1,0.811
278,400,no_priors,no_fit,char,40,SNJ,22,2,0.989
279,400,no_priors,no_fit,char,40,SNJ,22,3,0.952
280,400,no_priors,no_fit,char,40,SNJ,22,4,0.566
281,400,no_priors,no_fit,char,40,SNJ,22,5,0.734
282,400,no_priors,no_fit,char,40,SNJ,22,6,0.794
283,400,no_priors,no_fit,char,40,SNJ,22,7,0.591
284,400,no_priors,no_fit,char,40,SNJ,22,8,0.503
285,400,no_priors,no_fit,char,40,SNJ,22,9,0.472
286,400,no_priors,no_fit,char,40,SNJ,22,10,0.63
287,400,no_priors,no_fit,char,40,SNJ,22,11,0.654
288,400,no_priors,no_fit,char,40,SNJ,22,12,0.672
289,400,no_priors,no_fit,char,40,SNJ,23,0,1.0
290,400,no_priors,no_fit,char,40,SNJ,23,1,0.489
291,400,no_priors,no_fit,char,40,SNJ,23,2,0.914
292,400,no_priors,no_fit,char,40,SNJ,23,3,0.806
293,400,no_priors,no_fit,char,40,SNJ,23,4,0.867
294,400,no_priors,no_fit,char,40,SNJ,23,5,0.739
295,400,no_priors,no_fit,char,40,SNJ,23,6,0.74
296,400,no_priors,no_fit,char,40,SNJ,23,7,0.359
297,400,no_priors,no_fit,char,40,SNJ,23,8,0.5
298,400,no_priors,no_fit,char,40,SNJ,23,9,0.701
299,400,no_priors,no_fit,char,40,SNJ,23,10,0.562
300,400,no_priors,no_fit,char,40,SNJ,24,0,0.603
301,400,no_priors,no_fit,char,40,SNJ,24,1,1.0
302,400,no_priors,no_fit,char,40,SNJ,24,2,0.96
303,400,no_priors,no_fit,char,40,SNJ,24,3,0.844
304,400,no_priors,no_fit,char,40,SNJ,24,4,0.759
305,400,no_priors,no_fit,char,40,SNJ,24,5,0.928
306,400,no_priors,no_fit,char,40,SNJ,24,6,0.799
307,400,no_priors,no_fit,char,40,SNJ,24,7,0.623
308,400,no_priors,no_fit,char,40,SNJ,24,8,0.738
309,400,no_priors,no_fit,char,40,SNJ,24,9,0.696
310,400,no_priors,no_fit,char,40,SNJ,24,10,0.55
311,400,no_priors,no_fit,char,40,SNJ,24,11,0.818
312,400,no_priors,no_fit,char,40,SNJ,24,12,0.755
313,400,no_priors,no_fit,char,40,SNJ,25,0,1.0
314,400,no_priors,no_fit,char,40,SNJ,25,1,0.45
315,400,no_priors,no_fit,char,40,SNJ,25,2,0.526
316,400,no_priors,no_fit,char,40,SNJ,25,3,0.594
317,400,no_priors,no_fit,char,40,SNJ,25,4,0.941
318,400,no_priors,no_fit,char,40,SNJ,25,5,0.942
319,400,no_priors,no_fit,char,40,SNJ,25,6,0.467
320,400,no_priors,no_fit,char,40,SNJ,25,7,0.769
321,400,no_priors,no_fit,char,40,SNJ,25,8,0.72
322,400,no_priors,no_fit,char,40,SNJ,25,9,0.669
323,400,no_priors,no_fit,char,40,SNJ,25,10,0.555
324,400,no_priors,no_fit,char,40,SNJ,26,0,1.0
325,400,no_priors,no_fit,char,40,SNJ,26,1,1.0
326,400,no_priors,no_fit,char,40,SNJ,26,2,0.961
327,400,no_priors,no_fit,char,40,SNJ,26,3,0.86
328,400,no_priors,no_fit,char,40,SNJ,26,4,0.569
329,400,no_priors,no_fit,char,40,SNJ,26,5,0.64
330,400,no_priors,no_fit,char,40,SNJ,26,6,0.401
331,400,no_priors,no_fit,char,40,SNJ,26,7,0.629
332,400,no_priors,no_fit,char,40,SNJ,26,8,0.574
333,400,no_priors,no_fit,char,40,SNJ,26,9,0.547
334,400,no_priors,no_fit,char,40,SNJ,26,10,0.322
335,400,no_priors,no_fit,char,40,SNJ,27,0,1.0
336,400,no_priors,no_fit,char,40,SNJ,27,1,0.727
337,400,no_priors,no_fit,char,40,SNJ,27,2,0.706
338,400,no_priors,no_fit,char,40,SNJ,27,3,0.729
339,400,no_priors,no_fit,char,40,SNJ,27,4,0.666
340,400,no_priors,no_fit,char,40,SNJ,27,5,0.624
341,400,no_priors,no_fit,char,40,SNJ,27,6,0.598
342,400,no_priors,no_fit,char,40,SNJ,27,7,0.914
343,400,no_priors,no_fit,char,40,SNJ,27,8,0.791
344,400,no_priors,no_fit,char,40,SNJ,27,9,0.823
345,400,no_priors,no_fit,char,40,SNJ,27,10,0.505
346,400,no_priors,no_fit,char,40,SNJ,27,11,0.383
347,400,no_priors,no_fit,char,40,SNJ,28,0,0.771
348,400,no_priors,no_fit,char,40,SNJ,28,1,1.0
349,400,no_priors,no_fit,char,40,SNJ,28,2,0.715
350,400,no_priors,no_fit,char,40,SNJ,28,3,0.898
351,400,no_priors,no_fit,char,40,SNJ,28,4,0.316
352,400,no_priors,no_fit,char,40,SNJ,28,5,0.507
353,400,no_priors,no_fit,char,40,SNJ,28,6,0.641
354,400,no_priors,no_fit,char,40,SNJ,28,7,0.787
355,400,no_priors,no_fit,char,40,SNJ,28,8,0.687
356,400,no_priors,no_fit,char,40,SNJ,28,9,0.708
